categories,documentation-url,end-date,entry-date,geography,geometry,legislation,name,notes,organisation,point,reference,start-date,slug
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:6905,"MULTIPOLYGON (((1.684830 52.331314,1.684624 52.331018,1.684376 52.331077,1.684583 52.331374,1.684830 52.331314)))",,North Parade Klondyke,,local-authority-eng:ESK,,,,/open-space/open-space/6905
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:495,"MULTIPOLYGON (((1.748950 52.470768,1.749196 52.471024,1.749666 52.470861,1.748196 52.469310,1.747722 52.469479,1.748950 52.470768)))",,Royal Green,,local-authority-eng:ESK,,,,/open-space/open-space/495
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:496,"MULTIPOLYGON (((1.692473 52.454119,1.692463 52.453926,1.692303 52.453854,1.692183 52.453896,1.692118 52.453875,1.692039 52.453829,1.691975 52.453726,1.691561 52.453656,1.691254 52.453385,1.691190 52.453404,1.691073 52.453354,1.690948 52.453278,1.690937 52.453241,1.690508 52.453129,1.690286 52.453440,1.690146 52.453449,1.690133 52.453524,1.690523 52.453550,1.690531 52.453621,1.690713 52.453639,1.690935 52.453888,1.691212 52.453958,1.691183 52.454006,1.691219 52.454069,1.691507 52.454235,1.691854 52.454268,1.692327 52.454156,1.692366 52.454119,1.692473 52.454119)))",,Between Milnes Way and Aveling Way,,local-authority-eng:ESK,,,,/open-space/open-space/496
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:497,"MULTIPOLYGON (((1.725538 52.497677,1.725512 52.497410,1.725122 52.497358,1.725109 52.497284,1.724884 52.497254,1.724806 52.497279,1.724751 52.497511,1.725538 52.497677)))",,Park Meadows,,local-authority-eng:ESK,,,,/open-space/open-space/497
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:498,"MULTIPOLYGON (((1.708179 52.420957,1.708066 52.420937,1.707957 52.420998,1.708035 52.421215,1.708267 52.421251,1.708444 52.421236,1.708587 52.421156,1.708179 52.420957)))",,Amber Court,,local-authority-eng:ESK,,,,/open-space/open-space/498
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:499,"MULTIPOLYGON (((1.707500 52.421891,1.707338 52.421815,1.707244 52.421910,1.706965 52.422039,1.707109 52.422153,1.707458 52.422009,1.707500 52.421891)))",,Heritage Green,,local-authority-eng:ESK,,,,/open-space/open-space/499
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:805,"MULTIPOLYGON (((1.445505 52.445542,1.445839 52.445070,1.446080 52.444817,1.446122 52.444793,1.446525 52.444918,1.446649 52.444709,1.446850 52.444009,1.442526 52.443366,1.442404 52.443821,1.441855 52.444768,1.442271 52.444853,1.442305 52.444791,1.442573 52.444855,1.442996 52.444891,1.445505 52.445542)))",,Bungay High School,,local-authority-eng:ESK,,,,/open-space/open-space/805
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:119,"MULTIPOLYGON (((1.572809 52.443644,1.572688 52.443530,1.572574 52.443473,1.572457 52.443549,1.572474 52.443576,1.572441 52.443610,1.572386 52.443593,1.572318 52.443618,1.572334 52.443655,1.572264 52.443724,1.572262 52.443769,1.572352 52.443865,1.572413 52.443875,1.572746 52.443710,1.572719 52.443663,1.572809 52.443644)))",,St Andrews Road,,local-authority-eng:ESK,,,,/open-space/open-space/119
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:2725,"MULTIPOLYGON (((1.716327 52.455975,1.716556 52.455910,1.716513 52.455854,1.716434 52.455876,1.716291 52.455928,1.716327 52.455975)))",,Adjacent 32 Aldwyck Way,,local-authority-eng:ESK,,,,/open-space/open-space/2725
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:354,"MULTIPOLYGON (((1.724949 52.485116,1.725401 52.485253,1.725538 52.485144,1.725643 52.484788,1.725879 52.484786,1.725929 52.484483,1.725527 52.484460,1.725237 52.484218,1.724929 52.484358,1.723890 52.484574,1.723400 52.484556,1.723396 52.484627,1.723281 52.484670,1.723223 52.484900,1.723208 52.485619,1.723308 52.485620,1.723305 52.485871,1.724340 52.485888,1.724744 52.485072,1.724949 52.485116)))",,Kesgrave Drive,,local-authority-eng:ESK,,,,/open-space/open-space/354
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7225,"MULTIPOLYGON (((1.704031 52.515083,1.703060 52.514833,1.702322 52.514831,1.702192 52.515256,1.703928 52.515559,1.704031 52.515083)))",,"St Marys Church, Church Road",,local-authority-eng:ESK,,,,/open-space/open-space/7225
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7226,"MULTIPOLYGON (((1.557951 52.335228,1.558073 52.335038,1.558085 52.334880,1.557078 52.334899,1.557168 52.335400,1.557372 52.335646,1.557951 52.335228)))",,"All Saints Church, Southwold Road",,local-authority-eng:ESK,,,,/open-space/open-space/7226
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7227,"MULTIPOLYGON (((1.595054 52.378124,1.595626 52.377977,1.595290 52.377530,1.595174 52.377422,1.594786 52.377509,1.595024 52.377997,1.595054 52.378124)))",,"St Margarets Church, Southwold Road",,local-authority-eng:ESK,,,,/open-space/open-space/7227
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7228,"MULTIPOLYGON (((1.575882 52.377973,1.576794 52.377756,1.577142 52.377707,1.576941 52.377158,1.575666 52.377570,1.575575 52.377627,1.575513 52.377754,1.575514 52.377937,1.575543 52.377938,1.575542 52.377988,1.575687 52.377978,1.575696 52.378067,1.575882 52.377973)))",,"St Peters Church, London Road",,local-authority-eng:ESK,,,,/open-space/open-space/7228
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7229,"MULTIPOLYGON (((1.438470 52.455929,1.439198 52.455509,1.437741 52.455087,1.437343 52.455488,1.437393 52.455502,1.437375 52.455557,1.437302 52.455573,1.437284 52.455621,1.437558 52.455720,1.438386 52.455926,1.438407 52.455963,1.438470 52.455929)))",,"St Marys Church, St Marys Street",,local-authority-eng:ESK,,,,/open-space/open-space/7229
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7230,"MULTIPOLYGON (((1.440017 52.455586,1.440379 52.455152,1.439836 52.454956,1.439555 52.455378,1.440017 52.455586)))",,"Holy Trinity Church, Trinity Street",,local-authority-eng:ESK,,,,/open-space/open-space/7230
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:321,"MULTIPOLYGON (((1.451886 52.448089,1.451568 52.448489,1.451692 52.448515,1.452105 52.448311,1.452415 52.448295,1.452623 52.448202,1.453163 52.447537,1.453193 52.447404,1.453256 52.447356,1.453106 52.447342,1.452566 52.447815,1.452473 52.447634,1.451886 52.448089)))",,Meadow Road,,local-authority-eng:ESK,,,,/open-space/open-space/321
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:175,"MULTIPOLYGON (((1.569072 52.450511,1.569114 52.450533,1.569417 52.450171,1.569475 52.450028,1.569473 52.449896,1.568998 52.449936,1.569049 52.450156,1.569072 52.450511)))",,St Anne's Road,,local-authority-eng:ESK,,,,/open-space/open-space/175
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:1,"MULTIPOLYGON (((1.596080 52.447586,1.595738 52.447590,1.595761 52.447863,1.596061 52.447868,1.596080 52.447586)))",,Garden Lane,,local-authority-eng:ESK,,,,/open-space/open-space/1
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:95,"MULTIPOLYGON (((1.645925 52.372369,1.645816 52.372355,1.643782 52.372545,1.643829 52.373046,1.644081 52.373363,1.646370 52.373154,1.646344 52.372484,1.645925 52.372369)))",,Recreation Ground,,local-authority-eng:ESK,,,,/open-space/open-space/95
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:807,"MULTIPOLYGON (((1.699406 52.464868,1.699656 52.464612,1.699311 52.464458,1.698720 52.464933,1.697647 52.464430,1.697508 52.464541,1.697526 52.464606,1.698906 52.465321,1.699406 52.464868)))",,Warren Special School North,,local-authority-eng:ESK,,,,/open-space/open-space/807
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:808,"MULTIPOLYGON (((1.501249 52.347112,1.501329 52.347810,1.501425 52.347806,1.501509 52.348556,1.503149 52.348481,1.503831 52.348398,1.503884 52.348358,1.503372 52.347396,1.502073 52.347608,1.502032 52.347597,1.501957 52.347418,1.501801 52.347398,1.501758 52.347296,1.501506 52.347322,1.501445 52.347177,1.501517 52.347144,1.501431 52.347101,1.501315 52.346915,1.501246 52.346952,1.501249 52.347112)))",,Edgar Sewter Primary School,,local-authority-eng:ESK,,,,/open-space/open-space/808
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:809,"MULTIPOLYGON (((1.452314 52.451161,1.452751 52.451444,1.452809 52.451444,1.453159 52.451282,1.452958 52.451113,1.453176 52.451010,1.453236 52.451057,1.453442 52.450958,1.453766 52.450994,1.453833 52.451028,1.454017 52.451233,1.454237 52.451232,1.454297 52.451341,1.454249 52.451406,1.454555 52.451454,1.454906 52.451740,1.456332 52.451066,1.455405 52.450302,1.455114 52.450154,1.454817 52.449855,1.452314 52.451161)))",,Bungay Middle School,,local-authority-eng:ESK,,,,/open-space/open-space/809
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:810,"MULTIPOLYGON (((1.719400 52.459185,1.720007 52.460305,1.720587 52.460961,1.720753 52.460906,1.721040 52.461231,1.721141 52.461197,1.720934 52.460974,1.720905 52.460983,1.720507 52.460516,1.720950 52.460372,1.720877 52.460294,1.721346 52.460129,1.720609 52.459392,1.719372 52.459134,1.719400 52.459185)))",,Whitton Green Primary School,,local-authority-eng:ESK,,,,/open-space/open-space/810
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:811,"MULTIPOLYGON (((1.698556 52.457127,1.698521 52.457112,1.698409 52.457155,1.698331 52.457125,1.698357 52.457103,1.698314 52.457087,1.698257 52.457141,1.698021 52.457045,1.698372 52.456720,1.698675 52.456840,1.698907 52.456639,1.698430 52.456431,1.697865 52.457098,1.699545 52.457767,1.700099 52.457101,1.699445 52.456857,1.699283 52.457000,1.699148 52.457032,1.698894 52.457267,1.698556 52.457127)))",,Grove County Primary School,,local-authority-eng:ESK,,,,/open-space/open-space/811
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:812,"MULTIPOLYGON (((1.537863 52.428798,1.538707 52.428877,1.538684 52.428985,1.539005 52.429008,1.539102 52.428632,1.539197 52.428464,1.537963 52.428405,1.537863 52.428798)))",,Ringsfield Primary School,,local-authority-eng:ESK,,,,/open-space/open-space/812
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:813,"MULTIPOLYGON (((1.731981 52.465407,1.732158 52.465697,1.732264 52.465805,1.732871 52.466107,1.733232 52.465827,1.733022 52.465637,1.732775 52.465756,1.732714 52.465702,1.732886 52.465618,1.732430 52.465299,1.732703 52.465165,1.732393 52.465139,1.731981 52.465407)))",,Meadow Infants School,,local-authority-eng:ESK,,,,/open-space/open-space/813
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:137,"MULTIPOLYGON (((1.505539 52.339670,1.505681 52.339165,1.505737 52.338725,1.505019 52.339589,1.505539 52.339670)))",,Swan Lane,,local-authority-eng:ESK,,,,/open-space/open-space/137
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:192,"MULTIPOLYGON (((1.752351 52.483650,1.752385 52.483635,1.752377 52.483557,1.752115 52.483467,1.752080 52.483626,1.752351 52.483650)))",,St Margaret's Plain,,local-authority-eng:ESK,,,,/open-space/open-space/192
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:334,"MULTIPOLYGON (((1.716634 52.491793,1.716450 52.491828,1.716405 52.491865,1.716527 52.492128,1.716776 52.492082,1.716634 52.491793)))",,Bloomsbury Close,,local-authority-eng:ESK,,,,/open-space/open-space/334
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:6907,"MULTIPOLYGON (((1.622658 52.355575,1.622251 52.355477,1.621928 52.355739,1.622179 52.355841,1.622266 52.355747,1.622446 52.355809,1.622658 52.355575)))",,Norfolk Road Playing Field,,local-authority-eng:ESK,,,,/open-space/open-space/6907
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7231,"MULTIPOLYGON (((1.438704 52.455006,1.438546 52.454964,1.438587 52.454925,1.438089 52.454732,1.437741 52.455087,1.438656 52.455353,1.438883 52.455065,1.438704 52.455006)))",,"St Edmunds Church, St Marys Street",,local-authority-eng:ESK,,,,/open-space/open-space/7231
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7232,"MULTIPOLYGON (((1.442431 52.447918,1.443019 52.448122,1.443179 52.448119,1.443272 52.448207,1.444239 52.448507,1.445050 52.448676,1.445518 52.448391,1.446060 52.447967,1.446374 52.447786,1.444220 52.447147,1.444080 52.447539,1.444044 52.447555,1.443142 52.447298,1.442431 52.447918)))",,Bungay Cemetery,,local-authority-eng:ESK,,,,/open-space/open-space/7232
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7233,"MULTIPOLYGON (((1.693138 52.451967,1.693598 52.451206,1.692808 52.451043,1.692759 52.450903,1.692278 52.450821,1.692259 52.451180,1.692412 52.451214,1.692306 52.451448,1.692294 52.451556,1.692321 52.451638,1.692645 52.451849,1.693138 52.451967)))",,"St Peters Church, Church Lane",,local-authority-eng:ESK,,,,/open-space/open-space/7233
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7234,"MULTIPOLYGON (((1.705439 52.377255,1.705924 52.377243,1.706046 52.377183,1.706164 52.376550,1.705017 52.376455,1.704965 52.377277,1.705439 52.377255)))",,"St Andrews Church, Beach Road",,local-authority-eng:ESK,,,,/open-space/open-space/7234
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7235,"MULTIPOLYGON (((1.592080 52.423690,1.592367 52.423312,1.591875 52.423122,1.591256 52.423026,1.591225 52.423885,1.591820 52.423909,1.592080 52.423690)))",,"All Saints Church, Church Road",,local-authority-eng:ESK,,,,/open-space/open-space/7235
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7236,"MULTIPOLYGON (((1.481315 52.424232,1.481470 52.423920,1.481489 52.423802,1.481047 52.423717,1.480951 52.423729,1.480729 52.424162,1.480668 52.424399,1.480695 52.424429,1.481189 52.424501,1.481315 52.424232)))",,"St Lawrences Church, Top Road",,local-authority-eng:ESK,,,,/open-space/open-space/7236
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7237,"MULTIPOLYGON (((1.454581 52.415135,1.454608 52.414954,1.454484 52.414675,1.454251 52.414551,1.453772 52.414396,1.453571 52.414644,1.453355 52.415014,1.453401 52.415016,1.453416 52.414985,1.453473 52.414997,1.453455 52.415028,1.453801 52.415041,1.454600 52.415232,1.454581 52.415135)))",,"St Margarets Church, Low Street",,local-authority-eng:ESK,,,,/open-space/open-space/7237
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7238,"MULTIPOLYGON (((1.715218 52.416155,1.715285 52.416172,1.716624 52.416067,1.716514 52.416048,1.716511 52.415658,1.717011 52.415657,1.717049 52.415878,1.717034 52.416036,1.716637 52.416036,1.717077 52.416044,1.717093 52.415893,1.717009 52.415490,1.716983 52.415057,1.716917 52.415018,1.715278 52.414997,1.715313 52.415599,1.715394 52.415599,1.715395 52.415625,1.715248 52.415623,1.715204 52.415657,1.715146 52.416188,1.715218 52.416155)))",,"St Edmunds Church, Church Road",,local-authority-eng:ESK,,,,/open-space/open-space/7238
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7239,"MULTIPOLYGON (((1.694457 52.531342,1.694627 52.531004,1.693655 52.530737,1.693345 52.531283,1.693377 52.531304,1.693235 52.531477,1.694283 52.531678,1.694457 52.531342)))",,"St John The Baptists, Church Lane",,local-authority-eng:ESK,,,,/open-space/open-space/7239
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7240,"MULTIPOLYGON (((1.476829 52.456811,1.477015 52.456633,1.476554 52.456417,1.476073 52.456142,1.475383 52.456425,1.475367 52.456401,1.475346 52.456415,1.475864 52.456741,1.476079 52.456832,1.476059 52.456882,1.476237 52.457153,1.476737 52.457134,1.476618 52.457025,1.476829 52.456811)))",,"All Saints Church, Watch House Hill",,local-authority-eng:ESK,,,,/open-space/open-space/7240
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:173,"MULTIPOLYGON (((1.443747 52.448806,1.443738 52.448900,1.444104 52.449001,1.444070 52.448800,1.443774 52.448567,1.443747 52.448806)))",,Hillside Road East,,local-authority-eng:ESK,,,,/open-space/open-space/173
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:5294,"MULTIPOLYGON (((1.709273 52.515829,1.711307 52.515453,1.711068 52.514951,1.708895 52.515343,1.709072 52.515564,1.708574 52.515680,1.708658 52.515814,1.708773 52.515788,1.708920 52.516063,1.709349 52.515968,1.709273 52.515829)))",,Skate Park,,local-authority-eng:ESK,,,,/open-space/open-space/5294
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:6602,"MULTIPOLYGON (((1.729444 52.452925,1.729215 52.452971,1.729094 52.453089,1.729163 52.453195,1.729612 52.453235,1.729666 52.453167,1.729444 52.452925)))",,Pakefield Green,,local-authority-eng:ESK,,,,/open-space/open-space/6602
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:6607,"MULTIPOLYGON (((1.727346 52.466539,1.727544 52.466248,1.727008 52.466110,1.726139 52.465730,1.725942 52.465535,1.725657 52.465628,1.725891 52.465889,1.725362 52.466045,1.724777 52.466132,1.724803 52.466262,1.725807 52.466574,1.725825 52.466620,1.726219 52.466570,1.727235 52.466704,1.727346 52.466539)))",,Britten Road,,local-authority-eng:ESK,,,,/open-space/open-space/6607
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:814,"MULTIPOLYGON (((1.745271 52.487412,1.745274 52.487434,1.745452 52.487421,1.745395 52.487026,1.745432 52.486864,1.746529 52.486811,1.746621 52.486862,1.746885 52.486848,1.746846 52.486395,1.746779 52.486376,1.745171 52.486470,1.745241 52.487132,1.745269 52.487191,1.745271 52.487412)))",,Northfield St Nicholas Primary School,,local-authority-eng:ESK,,,,/open-space/open-space/814
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:816,"MULTIPOLYGON (((1.668597 52.338815,1.668667 52.338857,1.668874 52.338888,1.668959 52.339066,1.669339 52.339155,1.669119 52.339484,1.669344 52.339541,1.669604 52.339199,1.669357 52.339144,1.669692 52.338707,1.669547 52.338666,1.669742 52.338416,1.669132 52.338225,1.668763 52.338672,1.668748 52.338771,1.668597 52.338815)))",,Reydon Primary School,,local-authority-eng:ESK,,,,/open-space/open-space/816
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:817,"MULTIPOLYGON (((1.723918 52.488358,1.725776 52.488397,1.725727 52.488265,1.726029 52.488221,1.726387 52.488630,1.726675 52.488480,1.726559 52.487357,1.725092 52.487262,1.725469 52.487744,1.725029 52.487737,1.724972 52.487847,1.724455 52.487828,1.724461 52.487677,1.723988 52.487667,1.723966 52.487679,1.723918 52.488358)))",,Woods Loke Primary School,,local-authority-eng:ESK,,,,/open-space/open-space/817
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:818,"MULTIPOLYGON (((1.710029 52.461539,1.710135 52.462127,1.710327 52.462770,1.711867 52.462555,1.711903 52.462464,1.711580 52.461621,1.712566 52.461459,1.712514 52.461334,1.712796 52.461292,1.712895 52.461540,1.713228 52.461492,1.713420 52.461999,1.713573 52.462188,1.713887 52.462094,1.713146 52.460449,1.710008 52.460459,1.709991 52.461073,1.710029 52.461539)))",,Elm Tree Middle School,,local-authority-eng:ESK,,,,/open-space/open-space/818
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:820,"MULTIPOLYGON (((1.726463 52.497046,1.727816 52.497355,1.727723 52.497738,1.730372 52.498256,1.730873 52.497364,1.729401 52.497022,1.729822 52.496106,1.730021 52.495991,1.730416 52.496060,1.730438 52.496012,1.730502 52.495999,1.730648 52.495692,1.730725 52.495706,1.731103 52.494907,1.730099 52.494744,1.729728 52.495581,1.726686 52.495096,1.726407 52.496980,1.726463 52.497046)))",,Benjamin Britten High School,,local-authority-eng:ESK,,,,/open-space/open-space/820
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:821,"MULTIPOLYGON (((1.553637 52.451461,1.554236 52.452578,1.556549 52.452224,1.556073 52.451415,1.555535 52.450274,1.556305 52.450153,1.556146 52.449746,1.555922 52.449273,1.555168 52.448550,1.555068 52.448493,1.554886 52.448437,1.554041 52.448423,1.553958 52.449081,1.553807 52.449484,1.553564 52.449854,1.553568 52.449931,1.553468 52.450091,1.553275 52.450304,1.553140 52.450642,1.553197 52.450652,1.553241 52.450717,1.553637 52.451461)))",,SJLHS,,local-authority-eng:ESK,,,,/open-space/open-space/821
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7241,"MULTIPOLYGON (((1.657120 52.438914,1.657349 52.438690,1.657450 52.438543,1.656147 52.438318,1.655955 52.438676,1.656274 52.438751,1.656242 52.438811,1.656543 52.438882,1.657008 52.438941,1.657120 52.438914)))",,"St Andrews Church, Church Road",,local-authority-eng:ESK,,,,/open-space/open-space/7241
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7242,"MULTIPOLYGON (((1.621579 52.447049,1.621447 52.446665,1.620380 52.446881,1.620950 52.447448,1.621652 52.447256,1.621579 52.447049)))",,"Saint Botolphs Church, Lowestoft Road",,local-authority-eng:ESK,,,,/open-space/open-space/7242
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7243,"MULTIPOLYGON (((1.539336 52.404342,1.539056 52.403731,1.538563 52.403881,1.538734 52.404446,1.538808 52.404465,1.539150 52.404429,1.539346 52.404384,1.539336 52.404342)))",,"St Peters Church, Halesworth Road",,local-authority-eng:ESK,,,,/open-space/open-space/7243
